Extruder 1 current,Extruder speed,Extruder 1 head pressure,Extruder 1 head temperature,Calender 1 current,Calender 1 speed,Calender 1 film temperature,Calender 1 drive side roller distance,Calender 1 operation side roller distance,"Calender 1 drive side
Upper chamber pressure","Calvestor 1 drive side
Lower chamber pressure ","Calender 1 operating side
Upper chamber pressure ","Calves 1 operating side
Lower chamber pressure",calender width,Thickness measurement drive side,thickness measurement operation side
321.41,18.43,3.45,88.78,41.18,15.7,101.96,1.28,1.28,42.83,38.65,33.66,39.82,719.3,1.22,1.29
321.99,18.38,3.45,88.78,41.26,15.7,101.68,1.28,1.28,44.54,40.17,35.56,42.41,719.6,1.22,1.29
326.96,18.37,3.45,88.78,41.28,15.7,101.64,1.28,1.28,38.62,34.38,28.99,36.21,719.8,1.22,1.29
324.44,18.41,3.45,88.77,41.31,15.7,101.98,1.28,1.28,46.69,43.04,38.1,44.79,719.4,1.22,1.29
324.66,18.38,3.45,88.77,41.3,15.7,101.85,1.28,1.28,45.31,40.85,36.47,42.93,720.1,1.22,1.29
330.06,18.36,3.45,88.78,41.24,15.7,101.63,1.29,1.28,33.01,28.14,25.25,31.69,720,1.23,1.29
333.93,18.38,3.45,88.77,41.22,15.7,101.91,1.29,1.28,43.58,39.52,34.88,41.63,719.3,1.23,1.29
333.13,18.39,3.45,88.78,41.2,15.7,102.06,1.29,1.28,47.68,43.88,39.17,45.78,719.9,1.23,1.29
336.19,18.37,3.45,88.78,41.2,15.7,101.84,1.28,1.28,45.35,41.7,37.13,43.91,719.1,1.22,1.29
337.87,18.39,3.46,88.78,41.23,15.7,102,1.28,1.28,45.3,41.43,37.13,43.47,718.9,1.22,1.29
329.04,18.42,3.46,88.78,41.33,15.7,102.21,1.28,1.28,50.86,47.18,42.53,48.92,719.7,1.22,1.29
333.24,18.36,3.46,88.78,41.45,15.7,101.92,1.29,1.28,46.31,42.2,37.25,44.28,719.4,1.22,1.29
342.62,18.35,3.47,88.78,41.51,15.7,101.79,1.29,1.28,45.11,40.23,35.85,42.77,719.8,1.22,1.28
334.4,18.43,3.47,88.78,41.53,15.7,102.01,1.29,1.28,45.83,41.25,36.45,43.44,720,1.22,1.28
327.8,18.41,3.48,88.78,41.59,15.7,101.92,1.29,1.28,44.72,40.1,35.89,42.24,719.7,1.22,1.29
337.29,18.34,3.48,88.78,41.59,15.7,101.82,1.28,1.28,33.76,29.49,27.58,33.87,720.2,1.22,1.29
331.3,18.42,3.48,88.78,41.64,15.7,102.06,1.28,1.28,46.46,42.02,37.38,44.71,719.9,1.22,1.29
325.9,18.41,3.47,88.78,41.68,15.7,102.29,1.28,1.28,46.64,42.11,37.27,44.58,719.4,1.22,1.29
329.99,18.37,3.47,88.77,41.72,15.7,101.92,1.28,1.28,48.2,43.78,39.29,46.17,719.6,1.22,1.28
334.99,18.37,3.48,88.78,41.75,15.7,101.98,1.29,1.28,47.42,43.09,37.97,45.6,719.3,1.22,1.28
327.69,18.43,3.48,88.78,41.77,15.7,102.19,1.28,1.28,55.85,52.14,47.59,54.39,719.5,1.22,1.28
327.18,18.38,3.47,88.78,41.78,15.7,102.11,1.29,1.28,48.2,43.71,38.99,46.27,720,1.22,1.28
335.1,18.36,3.46,88.78,41.75,15.7,102.04,1.28,1.28,47.21,41.87,37.63,44.97,719.8,1.21,1.28
326.78,18.43,3.46,88.78,41.68,15.7,102.3,1.29,1.28,47.17,43.46,38.54,45.96,720,1.21,1.28
322.07,18.41,3.45,88.78,41.65,15.7,102.31,1.28,1.28,45.95,41.03,36.47,43.5,720.2,1.22,1.28
328.53,18.36,3.45,88.78,41.64,15.7,101.96,1.28,1.28,35.93,33.19,27.07,34.89,719.8,1.22,1.28
327.98,18.4,3.45,88.78,41.64,15.7,102.09,1.29,1.28,44.95,40.2,35.86,42.47,720.1,1.22,1.28
320.64,18.41,3.46,88.78,41.6,15.7,102.28,1.28,1.28,45.68,41.6,36.3,43.75,719.8,1.22,1.28
325.32,18.37,3.46,88.78,41.51,15.7,102.2,1.28,1.28,44.12,39.13,34.52,41.89,718.9,1.22,1.28
329.48,18.38,3.46,88.78,41.44,15.7,102.12,1.28,1.28,44.57,40.35,35.85,42.85,719.3,1.22,1.28
328.42,18.39,3.46,88.78,41.44,15.7,102.42,1.29,1.28,71.28,69.04,66.61,71.96,719.4,1.22,1.28
324.66,18.4,3.46,88.78,41.49,15.7,102.31,1.28,1.28,44.63,40.65,35.88,43.11,719.4,1.22,1.28
334.26,18.34,3.46,88.78,41.6,15.7,101.89,1.28,1.28,45.1,40.58,35.53,43.37,720.1,1.22,1.28
335.39,18.39,3.47,88.78,41.66,15.7,102.12,1.29,1.28,45.37,40.7,36.36,43.18,719.7,1.22,1.28
326.05,18.42,3.48,88.78,41.71,15.7,102.24,1.29,1.28,43.98,40.19,35.29,43.35,720,1.22,1.28
334.33,18.34,3.47,88.78,41.7,15.7,101.99,1.29,1.28,57.05,52.38,48.53,54.77,720.3,1.22,1.29
341.56,18.37,3.46,88.78,41.64,15.7,102.15,1.29,1.28,49.01,44.19,39.57,46.71,719.7,1.22,1.29
335.43,18.41,3.47,88.78,41.64,15.7,102.53,1.29,1.28,47.14,42.25,37.68,44.72,719.7,1.22,1.29
335.83,18.38,3.48,88.78,41.63,15.7,102.2,1.28,1.28,44.92,40.55,35.89,43.1,719.4,1.22,1.29
341.89,18.36,3.48,88.78,41.65,15.7,102.09,1.28,1.28,48.58,43.45,38.9,45.81,718.8,1.22,1.29
330.02,18.44,3.47,88.78,41.71,15.7,102.25,1.28,1.28,50.84,45.24,39.36,47.43,719.6,1.22,1.29
324.7,18.41,3.47,88.78,41.8,15.7,102.33,1.29,1.28,42.28,38.12,33.26,40.92,719.5,1.22,1.29
330.83,18.35,3.46,88.78,41.8,15.7,102.02,1.29,1.28,46.01,41.19,36.74,43.86,719.7,1.22,1.29
339.48,18.35,3.46,88.79,41.77,15.7,102.24,1.28,1.28,43.89,39.59,35.14,42.52,720.1,1.22,1.29
333.6,18.42,3.46,88.78,41.73,15.7,102.42,1.29,1.28,46.03,41.25,36.65,43.91,719.8,1.22,1.29
340.97,18.36,3.47,88.79,41.69,15.7,102.1,1.28,1.28,34.87,29.84,24.62,32.32,720.2,1.23,1.29
340.97,18.36,3.47,88.79,41.73,15.7,102.15,1.28,1.28,47.21,42.07,37.72,44.61,720.1,1.23,1.29
333.89,18.43,3.48,88.79,41.77,15.7,102.39,1.29,1.28,45.08,40.73,36,43.49,719.3,1.23,1.29
330.02,18.4,3.48,88.78,41.75,15.7,102.22,1.28,1.28,45.11,40.17,35.46,42.68,719.2,1.22,1.29
334.95,18.36,3.47,88.78,41.72,15.7,102.14,1.28,1.28,46.16,41.31,36.91,43.91,719.3,1.22,1.29
341.27,18.37,3.46,88.78,41.67,15.7,102.35,1.29,1.28,35.46,30.4,24.91,32.75,719,1.22,1.29
330.86,18.44,3.45,88.79,41.69,15.7,102.32,1.29,1.28,44.27,40.05,35.44,42.72,719.8,1.22,1.29
335.28,18.36,3.45,88.79,41.66,15.7,102.07,1.28,1.28,44.4,39.7,35.29,42.73,719.8,1.22,1.28
335.57,18.39,3.46,88.79,41.62,15.7,102.18,1.28,1.28,54.73,50.49,46.17,52.91,720.4,1.22,1.28
326.48,18.43,3.46,88.79,41.59,15.7,102.31,1.28,1.28,45.62,40.71,36.6,43.44,720.5,1.22,1.29
324.44,18.39,3.46,88.79,41.61,15.7,102.08,1.29,1.28,46.88,41.81,37.07,43.85,720.4,1.22,1.29
333.02,18.35,3.46,88.79,41.65,15.7,102.23,1.28,1.28,44.6,39.96,35.76,42.6,720.4,1.22,1.29
332.87,18.39,3.46,88.79,41.68,15.7,102.52,1.29,1.28,46.43,42.06,37.31,44.7,720.1,1.22,1.29
327.83,18.41,3.47,88.79,41.64,15.7,102.29,1.29,1.28,57.62,49.97,49.32,54.84,719.6,1.22,1.29
333.82,18.36,3.46,88.79,41.6,15.7,102.11,1.29,1.28,42.91,39.16,34.73,41.83,719.5,1.22,1.29
338.38,18.38,3.46,88.79,41.56,15.7,102.25,1.28,1.28,47.2,42.13,38.49,45.45,719.7,1.22,1.29
332.03,18.41,3.47,88.79,41.62,15.7,102.3,1.29,1.28,46.59,42.65,37.97,45.18,719.9,1.22,1.29
332.8,18.37,3.47,88.79,41.67,15.7,102.15,1.28,1.28,45.91,40.86,36.57,43.27,720.2,1.22,1.29
342.32,18.35,3.47,88.79,41.73,15.7,102.35,1.29,1.28,40.21,36.34,32.58,39.17,719.9,1.22,1.29
330.97,18.43,3.47,88.79,41.75,15.7,102.53,1.29,1.28,44.56,40.14,35.94,42.96,720.1,1.22,1.29
335.28,18.37,3.47,88.79,41.76,15.7,102.22,1.28,1.28,44.88,41.34,36.83,44.26,720.5,1.23,1.29
339.99,18.37,3.47,88.79,41.76,15.7,102.19,1.28,1.27,46.31,41.51,37.26,44.2,720.4,1.23,1.29
334.84,18.41,3.47,88.79,41.72,15.7,102.41,1.29,1.28,45.95,41.43,36.94,44.04,720.3,1.23,1.29
325.02,18.43,3.47,88.79,41.7,15.7,102.36,1.29,1.28,42.71,39.35,34.5,42.77,720,1.23,1.29
334.81,18.34,3.47,88.79,41.68,15.7,102.17,1.28,1.28,45.4,41.28,36.51,43.65,719.7,1.22,1.29
336.45,18.39,3.47,88.8,41.69,15.7,102.41,1.28,1.28,46.16,41.24,36.87,43.83,719.9,1.22,1.29
317.18,18.48,3.47,88.79,41.8,15.7,102.51,1.28,1.28,44.31,39.82,35.68,43.5,720,1.22,1.29
312.43,18.4,3.47,88.79,41.84,15.7,102.15,1.29,1.28,45.63,41.45,36.73,44.34,720,1.22,1.29
320.61,18.35,3.46,88.79,41.78,15.7,102.25,1.29,1.28,54.28,50.98,46.45,53.64,720.3,1.22,1.29
318.42,18.42,3.45,88.79,41.71,15.7,102.51,1.29,1.28,45.74,41.12,36.52,43.6,720.1,1.22,1.29
315.1,18.39,3.45,88.79,41.61,15.7,102.34,1.28,1.28,45.11,40.63,36.1,42.88,719.9,1.23,1.29
328.02,18.33,3.45,88.79,41.54,15.7,102.31,1.29,1.28,47.09,42.55,37.86,44.87,720.5,1.23,1.29
330.39,18.39,3.45,88.79,41.47,15.7,102.6,1.29,1.28,46.88,42.32,38.24,45.4,719.8,1.23,1.29
319.44,18.44,3.46,88.79,41.5,15.7,102.51,1.28,1.28,51.43,47.55,43.38,50.15,719.2,1.22,1.29
324.55,18.36,3.47,88.8,41.52,15.7,102.16,1.29,1.28,45.29,40.07,36.18,42.4,719.1,1.22,1.29
327.87,18.37,3.47,88.79,41.55,15.7,102.25,1.29,1.28,43.39,38.79,34.61,42.2,718.8,1.22,1.29
325.53,18.4,3.47,88.79,41.6,15.7,102.45,1.28,1.28,46.27,41.67,37.2,44.25,719.3,1.22,1.29
327.32,18.37,3.46,88.8,41.63,15.7,102.26,1.29,1.28,43.51,39.24,34.94,41.86,719.7,1.22,1.29
332.94,18.36,3.47,88.79,41.62,15.7,102.34,1.28,1.28,61.75,56.19,51.01,57.89,719.7,1.22,1.29
324.62,18.43,3.47,88.79,41.62,15.7,102.64,1.28,1.28,45.56,40.62,35.65,42.81,719.9,1.22,1.29
323.13,18.39,3.47,88.79,41.6,15.7,102.46,1.29,1.28,46.88,41.99,37.18,44.37,720.3,1.22,1.29
327.4,18.37,3.47,88.8,41.6,15.7,102.3,1.28,1.28,45.46,40.9,36.35,43.46,719.8,1.23,1.29
333.89,18.37,3.46,88.8,41.59,15.7,102.41,1.29,1.28,45.68,41.31,37,43.89,720,1.23,1.29
322.8,18.44,3.46,88.8,41.59,15.7,102.43,1.29,1.28,55.73,51.29,46.36,53.09,719.4,1.23,1.29
322.58,18.38,3.46,88.8,41.6,15.7,102.11,1.28,1.28,46.56,41.86,37.4,44.54,719.5,1.22,1.29
335.39,18.33,3.46,88.8,41.58,15.7,102.28,1.29,1.28,46.4,41.77,37,43.95,719.7,1.22,1.29
327.29,18.44,3.46,88.8,41.62,15.7,102.52,1.28,1.28,47.35,42.58,38.06,45.02,719.7,1.22,1.29
321.7,18.4,3.47,88.8,41.67,15.7,102.12,1.29,1.28,48.2,43.79,39.13,46.55,720,1.22,1.29
327.76,18.36,3.47,88.8,41.67,15.7,102.03,1.28,1.28,47.75,41.91,37.38,44.01,720.3,1.22,1.29
325.5,18.41,3.47,88.8,41.67,15.7,102.32,1.28,1.28,45.4,40.56,36.27,43.04,719.9,1.22,1.29
316.01,18.43,3.47,88.8,41.67,15.7,102.33,1.28,1.28,46.53,41.83,37.45,44.65,720.1,1.22,1.29
320.13,18.36,3.46,88.8,41.62,15.7,102.07,1.29,1.28,51.39,47.59,42.06,49.61,720,1.23,1.29
331.92,18.34,3.45,88.8,41.59,15.7,102.28,1.28,1.28,48.11,43.27,38.71,45.83,719.7,1.23,1.29
321.78,18.43,3.45,88.8,41.52,15.7,102.41,1.28,1.28,53.57,49.17,45.11,51.56,720.1,1.22,1.29
323.05,18.38,3.46,88.8,41.43,15.7,102.07,1.28,1.28,44.51,40.01,35.37,42.71,719.3,1.22,1.29
328.35,18.37,3.46,88.8,41.41,15.7,102.08,1.29,1.28,43.91,39.6,35.18,42.12,719.4,1.22,1.29
324.37,18.42,3.46,88.8,41.39,15.7,102.31,1.29,1.28,39.47,38.61,35.58,43.95,719.9,1.22,1.29
327.29,18.37,3.45,88.8,41.46,15.7,102.12,1.28,1.28,45.23,45.43,40.47,47.76,719.9,1.22,1.29
327.29,18.37,3.45,88.8,41.48,15.7,102.12,1.28,1.28,49.25,45.43,40.47,47.76,720.1,1.22,1.28
328.6,18.39,3.45,88.8,41.48,15.7,102.38,1.29,1.28,46.72,42.49,37.74,44.78,720.1,1.22,1.29
322.94,18.41,3.45,88.8,41.43,15.7,102.43,1.28,1.28,47.41,42.8,38.92,45.66,720.2,1.22,1.29
322.18,18.39,3.45,88.8,41.36,15.7,102.14,1.28,1.28,35.68,34.71,29.19,37.71,720.2,1.23,1.29
332.03,18.36,3.45,88.81,41.3,15.7,102.17,1.29,1.28,44.63,40.43,35.68,42.73,720,1.23,1.29
324.07,18.42,3.45,88.8,41.25,15.7,102.39,1.29,1.28,48.72,44.44,39.19,46.77,719.6,1.23,1.29
324.48,18.39,3.46,88.8,41.24,15.7,102.11,1.28,1.28,42.99,38.7,33.76,40.8,719.6,1.22,1.29
335.57,18.32,3.46,88.8,41.27,15.7,102.07,1.28,1.28,43.55,39,34.4,41.4,719.5,1.22,1.29
331.59,18.42,3.46,88.81,41.33,15.7,102.32,1.29,1.28,52.36,48.62,44.2,51.53,719.6,1.22,1.29
325.1,18.41,3.46,88.8,41.44,15.7,102.21,1.29,1.28,45.78,41.85,37.8,44.45,719.9,1.22,1.29
342.54,18.29,3.47,88.8,41.5,15.7,101.96,1.29,1.28,45.56,40.94,36.26,43.24,720.1,1.22,1.29
346.52,18.39,3.47,88.81,41.44,15.7,102.2,1.28,1.28,45.68,41.39,36.76,43.86,720,1.22,1.29
333.46,18.43,3.47,88.81,41.49,15.7,102.34,1.28,1.28,48.7,43.97,39.33,46.25,720.2,1.22,1.29
340.83,18.34,3.47,88.81,41.45,15.7,102.08,1.29,1.28,43.92,37.59,33.52,40.23,720.1,1.23,1.29
354.41,18.36,3.47,88.81,41.47,15.7,102.13,1.28,1.28,45.26,40.67,36.03,43.18,720,1.23,1.29
336.81,18.45,3.46,88.81,41.48,15.7,102.34,1.28,1.28,45.01,40.95,36.36,43.52,719.7,1.22,1.29
340.43,18.37,3.46,88.81,41.49,15.7,102.1,1.29,1.28,42.47,38.58,33.82,41.17,719.3,1.22,1.29
362.76,18.29,3.46,88.8,41.49,15.7,101.84,1.29,1.28,42.41,38.13,33.89,41.3,719.4,1.22,1.29
355.24,18.43,3.46,88.8,41.58,15.7,101.93,1.28,1.28,39.99,36.37,29.6,37.79,719.6,1.22,1.29
351.45,18.39,3.48,88.8,41.67,15.7,101.96,1.28,1.28,42.57,37.89,33.4,40.74,719.6,1.22,1.28
370.25,18.29,3.48,88.81,41.7,15.7,101.69,1.28,1.28,45.72,41.42,36.84,44.23,719.9,1.22,1.28
367,18.42,3.49,88.81,41.79,15.7,101.82,1.29,1.28,46.96,41.69,36.91,44.4,720,1.22,1.28
353.86,18.43,3.5,88.81,41.88,15.7,102.12,1.28,1.28,46.01,41.75,37.42,44.88,720.1,1.22,1.29
358.97,18.35,3.5,88.81,41.98,15.7,101.81,1.29,1.28,50.99,45.52,42.62,49.19,719.9,1.22,1.29
359.33,18.41,3.5,88.8,42.05,15.7,101.65,1.28,1.28,48.33,42.97,38.67,45.69,719.7,1.22,1.29
344.26,18.45,3.5,88.8,42.11,15.7,101.8,1.29,1.28,48.39,44.11,39.5,47.39,719.4,1.22,1.29
337.25,18.43,3.5,88.8,42.1,15.7,101.79,1.29,1.28,46.08,40.68,36.44,44.05,719.4,1.22,1.28
352.03,18.32,3.49,88.81,42.05,15.7,101.54,1.29,1.28,44.86,39.48,35.34,42.79,719.1,1.22,1.28
343.64,18.42,3.49,88.81,42.1,15.7,101.82,1.29,1.28,60.82,55.51,49.57,56.67,719.7,1.22,1.28
342.47,18.41,3.49,88.81,42.21,15.7,102.03,1.28,1.28,42.13,36.83,33.15,40.77,720.1,1.22,1.28
344,18.36,3.5,88.81,42.31,15.7,101.74,1.28,1.28,45.82,41.34,36.79,44.81,720.2,1.22,1.28
348.46,18.38,3.49,88.81,42.4,15.7,101.73,1.28,1.27,49.62,44.3,39.22,47.12,720.4,1.22,1.28
344.73,18.4,3.49,88.8,42.42,15.7,102.04,1.29,1.28,45.28,39.66,35.47,42.77,720.8,1.22,1.28
342.73,18.39,3.49,88.81,42.41,15.7,102,1.29,1.28,60.34,56.86,53.22,60.08,721,1.22,1.29
353.79,18.34,3.49,88.81,42.41,15.7,101.96,1.29,1.28,44.93,39.93,35.26,43.26,720.7,1.22,1.29
349.92,18.41,3.49,88.8,42.34,15.7,102.16,1.29,1.28,45.43,40.31,36.08,43.59,720.3,1.22,1.29
343.38,18.42,3.5,88.8,42.36,15.7,102.27,1.28,1.28,47.94,42.83,38.54,46.16,720,1.22,1.29
351.08,18.35,3.5,88.8,42.38,15.7,101.98,1.29,1.27,47.27,42.89,38.35,46.55,720.1,1.22,1.29
345.13,18.44,3.5,88.8,42.49,15.7,102.07,1.28,1.28,57.74,53.88,48.72,56.54,719.8,1.22,1.28
340.57,18.4,3.49,88.81,42.54,15.7,102.26,1.29,1.28,49.21,43.38,38.45,46.46,720,1.22,1.29
353.35,18.31,3.49,88.81,42.55,15.7,102.12,1.28,1.28,47.09,41.89,37.29,45.21,719.9,1.22,1.29
363.71,18.35,3.49,88.81,42.49,15.7,102.12,1.29,1.28,50.21,45.15,39.96,47.81,719.9,1.22,1.29
349.84,18.44,3.5,88.81,42.52,15.7,102.32,1.29,1.28,44.84,39.34,35.65,42.8,719.9,1.23,1.29
349.62,18.39,3.51,88.81,42.55,15.7,102.24,1.28,1.28,45.25,41.4,36.68,45.24,720,1.23,1.29
354.52,18.39,3.51,88.81,42.56,15.7,102.06,1.28,1.28,47.12,42.34,37.65,45.95,719.7,1.23,1.3
335.72,18.48,3.5,88.81,42.55,15.7,102.15,1.29,1.28,44.86,39.84,35.23,43.14,719.3,1.23,1.29
335.13,18.39,3.49,88.81,42.5,15.7,102.23,1.29,1.28,42.11,37.4,32.22,40.26,718.9,1.23,1.29
360.57,18.26,3.49,88.81,42.49,15.7,101.96,1.29,1.28,46.81,41.54,36.85,44.87,718.8,1.23,1.29
353.35,18.44,3.49,88.81,42.49,15.7,102.13,1.29,1.28,45.46,40.51,35.74,43.92,719,1.23,1.29
340.79,18.42,3.5,88.81,42.58,15.69,102.34,1.29,1.28,47.1,41.36,37.09,45.21,719.1,1.23,1.29
345.39,18.37,3.51,88.81,42.62,15.7,102.04,1.29,1.28,50.29,44.56,39.39,47.64,718.9,1.23,1.29
352.25,18.37,3.51,88.81,42.65,15.7,101.96,1.28,1.28,48.16,42.7,38.46,46.32,719,1.23,1.29
340.5,18.44,3.5,88.81,42.68,15.7,102.23,1.29,1.28,47.41,42.34,37.53,45.69,719.5,1.23,1.3
338.78,18.4,3.51,88.81,42.75,15.7,102.18,1.29,1.28,45.77,40.52,35.46,43.65,719.3,1.23,1.3
356.12,18.3,3.51,88.81,42.78,15.7,102.15,1.29,1.28,46.07,40.41,35.76,43.75,719.4,1.24,1.3
351.7,18.42,3.51,88.81,42.78,15.7,102.34,1.29,1.28,41.32,36.59,32.15,40.8,719.4,1.24,1.3
344.66,18.42,3.51,88.81,42.73,15.7,102.42,1.29,1.28,55.69,50.06,45.99,53.83,719.3,1.23,1.3
348.82,18.37,3.51,88.81,42.74,15.7,102.14,1.29,1.28,45.83,40.44,36.09,43.77,719.4,1.23,1.3
340.9,18.45,3.51,88.81,42.76,15.7,102.24,1.29,1.28,45.31,39.74,35.06,43.47,719.3,1.23,1.3
331.96,18.41,3.5,88.81,42.83,15.7,102.36,1.28,1.28,51.71,46.52,43.02,51.21,719.8,1.23,1.3
335.39,18.38,3.49,88.81,42.88,15.7,102.09,1.28,1.28,48.1,42.43,37.94,46.14,719.7,1.23,1.3
342.4,18.36,3.49,88.81,42.82,15.7,102.24,1.28,1.28,51.39,47.37,43.89,52.26,719.7,1.23,1.3
335.86,18.42,3.48,88.81,42.74,15.7,102.4,1.29,1.28,44.5,39.13,35.19,42.67,720,1.24,1.3
341.12,18.37,3.48,88.81,42.63,15.7,102.26,1.28,1.28,42.89,37.36,32.84,40.91,720,1.24,1.3
353.53,18.32,3.49,88.81,42.62,15.7,102.05,1.29,1.28,51.26,45.8,40.94,49.33,719.8,1.24,1.3
347.36,18.43,3.49,88.81,42.59,15.7,102.2,1.29,1.28,44.51,38.64,34.43,42.17,719.6,1.24,1.3
343.49,18.39,3.5,88.82,42.63,15.7,102.25,1.29,1.28,44.53,39.13,34.11,42.29,719.1,1.24,1.3
340.5,18.39,3.5,88.82,42.61,15.7,102.04,1.28,1.28,46.14,40.24,35.64,43.32,719.2,1.24,1.3
340.1,18.41,3.49,88.82,42.63,15.7,102.23,1.28,1.28,45.08,39.19,35.23,42.96,719,1.24,1.3
328.2,18.46,3.48,88.82,42.58,15.7,102.38,1.28,1.28,48.33,43.18,38.97,46.77,718.9,1.24,1.3
330.28,18.37,3.47,88.82,42.47,15.7,101.93,1.29,1.28,46.73,41.32,37.27,44.99,719.4,1.24,1.3
343.31,18.34,3.46,88.82,42.33,15.7,102,1.29,1.28,52.1,42.71,41.79,48.09,719.6,1.24,1.3
336.59,18.43,3.47,88.82,42.27,15.7,102.23,1.28,1.28,45.7,40.44,36.03,43.71,719.7,1.24,1.3
332.32,18.41,3.48,88.82,42.29,15.7,102.17,1.28,1.28,45.3,40.85,36.81,44.95,720,1.24,1.31
334.88,18.36,3.49,88.82,42.34,15.7,102.07,1.29,1.28,45.55,40.13,35.79,43.55,720,1.24,1.31
336.05,18.39,3.48,88.82,42.33,15.7,102.3,1.29,1.28,41.44,36.28,30.5,38.45,720,1.24,1.31
328.6,18.43,3.48,88.82,42.25,15.7,102.26,1.29,1.28,34.81,27.7,22.69,30.45,719.6,1.24,1.31
324.18,18.41,3.48,88.82,42.2,15.7,101.96,1.29,1.28,43.39,38.83,34.19,41.95,719.4,1.24,1.3
332.8,18.36,3.47,88.82,42.09,15.7,102.09,1.28,1.28,47.55,42.6,38.28,45.69,719.6,1.24,1.3
325.32,18.43,3.47,88.82,42.04,15.7,102.3,1.29,1.28,44.62,39.64,34.81,42.18,719.7,1.24,1.3
320.79,18.41,3.46,88.82,42,15.7,102,1.29,1.28,46.81,41.22,37.13,43.83,720,1.24,1.3
330.17,18.33,3.45,88.82,41.91,15.7,102.04,1.28,1.28,45.82,40.77,36.33,43.64,720.4,1.24,1.3
331.08,18.4,3.45,88.81,41.87,15.7,102.33,1.28,1.28,45.4,40.99,36.57,43.62,720.5,1.24,1.31
328.89,18.39,3.45,88.81,41.83,15.7,102.32,1.29,1.28,45.1,40.7,35.83,43.33,720.2,1.24,1.31
332.83,18.37,3.46,88.81,41.79,15.7,102.07,1.29,1.28,46.94,41.45,37.54,44.28,720.2,1.24,1.31
340.06,18.36,3.46,88.82,41.7,15.7,102.18,1.28,1.28,43.19,37.99,33.57,40.65,719.9,1.24,1.31
342.18,18.38,3.47,88.82,41.63,15.7,102.27,1.28,1.28,43.98,39.15,35.18,42.44,719.5,1.24,1.31
338.24,18.41,3.47,88.82,41.64,15.7,102,1.29,1.28,48.07,43.69,38.8,46.58,719.6,1.24,1.31
343.13,18.37,3.48,88.82,41.73,15.7,102.13,1.28,1.28,48.67,44.3,39.19,47,719.6,1.24,1.3
333.42,18.43,3.48,88.82,41.83,15.7,102.35,1.28,1.28,44.87,39.9,35.58,42.85,719.7,1.24,1.3
328.64,18.4,3.48,88.82,41.89,15.7,102.07,1.29,1.28,45.02,40.2,35.88,43.25,719.7,1.24,1.3
335.06,18.36,3.47,88.82,41.84,15.7,101.99,1.28,1.28,31.49,26.83,24.06,31.03,720,1.24,1.3
335.21,18.4,3.46,88.82,41.77,15.7,102.13,1.29,1.28,43.34,38.45,34.17,40.99,720.1,1.24,1.3
327.58,18.42,3.46,88.82,41.64,15.7,102.2,1.28,1.28,46.17,41.73,37.42,44.52,720.2,1.24,1.31
324.77,18.41,3.45,88.82,41.57,15.7,101.89,1.28,1.28,43.28,38.2,34.62,41.27,719.9,1.24,1.31
324.66,18.4,3.45,88.82,41.46,15.7,102.01,1.28,1.28,46.57,41.63,37.09,44.19,719.8,1.24,1.31
319.51,18.41,3.45,88.82,41.4,15.7,102.28,1.29,1.28,45.77,40.88,36.59,43.61,719.5,1.24,1.3
319.11,18.39,3.45,88.82,41.37,15.7,101.98,1.28,1.28,45.33,40.99,36.46,43.29,719.5,1.23,1.3
327.94,18.34,3.45,88.83,41.39,15.7,101.86,1.29,1.28,49.94,45.5,40.82,47.64,719.9,1.23,1.3
327.98,18.39,3.45,88.82,41.43,15.7,102.1,1.28,1.28,44.03,40.47,35.94,43.71,720,1.23,1.3
324.55,18.39,3.45,88.82,41.44,15.7,102.11,1.28,1.28,47.54,43.43,38.63,46.16,720,1.23,1.3
332.87,18.35,3.46,88.82,41.38,15.7,101.83,1.28,1.28,46.43,42.29,37.89,44.98,720.2,1.23,1.29
332.14,18.4,3.46,88.83,41.31,15.7,102,1.29,1.28,46.61,42.24,37.45,44.62,720.1,1.23,1.3
329,18.41,3.46,88.82,41.28,15.7,102.23,1.28,1.28,46.27,42.35,37.36,44.37,720.3,1.23,1.3
330.13,18.38,3.45,88.83,41.31,15.7,101.89,1.28,1.28,43.76,39.54,35.46,42.08,720.4,1.23,1.3
333.38,18.37,3.45,88.83,41.3,15.7,101.81,1.28,1.28,45.38,40.74,36.51,43.25,719.6,1.23,1.3
332.76,18.38,3.45,88.83,41.27,15.7,102.03,1.28,1.28,47.75,43.42,38.19,45.65,719.7,1.23,1.29
329.18,18.41,3.45,88.83,41.28,15.7,102.01,1.29,1.28,46.99,42.73,38.11,44.81,719.6,1.23,1.29
328.31,18.4,3.45,88.83,41.27,15.7,101.73,1.28,1.28,45.98,41.73,36.98,44.06,719.8,1.23,1.29
322.51,18.42,3.45,88.83,41.22,15.7,101.91,1.29,1.28,45.71,41.16,37.06,43.83,720.2,1.23,1.29
319.29,18.41,3.45,88.83,41.2,15.7,102.11,1.28,1.28,44.23,39.73,35.31,42.3,720.1,1.22,1.29
322.87,18.37,3.45,88.83,41.14,15.7,101.66,1.29,1.28,45.24,41.57,36.65,43.76,720.4,1.22,1.29
329.22,18.37,3.44,88.83,41.07,15.7,101.54,1.29,1.28,42.71,38.79,34.22,41.03,720.7,1.23,1.29
326.34,18.39,3.43,88.83,41.03,15.7,101.84,1.28,1.28,46.17,42.28,37.37,44.37,720.4,1.23,1.29
